Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,URM,Illinois,Non-Illinois,
120228 ,KR ,801 ,MFA ,0261 ,Dance ,  ,  ,12,5,7,0,4,0,4,2,0,0,0,2,0,4,0,0,1,6,4,8,10KS0261MFA
120228 ,KR ,883 ,BFA ,0162 ,Theatre ,3980 ,Stage Management ,14,2,12,0,10,1,0,2,0,0,1,0,0,0,0,0,2,2,10,4,10KR3980BFA
120228 ,KR ,883 ,BFA ,0162 ,Theatre ,3985 ,Theatre Studies ,17,2,14,1,8,2,2,2,0,0,1,2,0,3,1,0,2,5,15,2,10KR3985BFA
120228 ,KR ,883 ,BFA ,0162 ,Theatre ,4081 ,Acting ,56,22,34,0,35,2,7,7,0,0,3,1,1,11,2,0,4,17,50,6,10KR4081BFA
120228 ,KR ,883 ,BFA ,0162 ,Theatre ,4082 ,Costume Design and Technology ,5,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,10KR4082BFA
120228 ,KR ,883 ,BFA ,0162 ,Theatre ,4083 ,Scenic Technology ,9,2,7,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,10KR4083BFA
120228 ,KR ,883 ,BFA ,0162 ,Theatre ,4084 ,Lighting Design and Technology ,8,4,4,0,3,0,2,3,0,0,0,0,0,2,1,0,0,5,8,0,10KR4084BFA
120228 ,KR ,883 ,BFA ,0162 ,Theatre ,4085 ,Sound Design and Technology ,12,10,2,0,10,0,2,0,0,0,0,0,0,2,0,0,0,2,12,0,10KR4085BFA
120228 ,KR ,883 ,BFA ,0162 ,Theatre ,4086 ,Scenic Design ,5,1,4,0,3,0,1,1,0,0,0,0,0,1,0,0,0,2,5,0,10KR4086BFA
120228 ,KR ,883 ,BFA ,0162 ,Theatre ,5896 ,Arts & Entertainment Technolgy ,4,2,2,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,10KR5896BFA
120228 ,KR ,883 ,MA ,0162 ,Theatre ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0162MA
120228 ,KR ,883 ,MFA ,0162 ,Theatre ,0271 ,Design and Technology ,48,18,30,0,38,1,2,1,0,0,0,6,0,2,0,0,1,3,6,42,10KS0271MFA
120228 ,KR ,883 ,MFA ,0162 ,Theatre ,0272 ,Acting ,10,4,6,0,4,0,3,2,1,0,0,0,0,3,1,0,0,6,1,9,10KS0272MFA
120228 ,KR ,883 ,PHD ,0162 ,Theatre ,  ,  ,7,3,4,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,10KS0162PHD
120228 ,KR ,  ,  ,  ,Fine & Applied Arts ,  ,***College total*** ,2502,1078,1420,4,1117,310,162,342,1,1,85,463,21,211,34,7,387,540,1615,887, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120228 ,KS ,  ,  ,  ,Graduate College ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120228 ,KS ,486 ,NDEG ,0067 ,Nondegree ,  ,  ,5,3,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,10KS0067NDEG
120228 ,KS ,913 ,NDEG ,0067 ,Nondegree ,  ,  ,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10KS0067NDEU
120228 ,KS ,913 ,PHD ,5094 ,Informatics ,  ,  ,6,4,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,10KS5094PHD
120228 ,KS ,  ,  ,  ,Graduate College ,  ,***College total*** ,14,10,4,0,4,0,0,0,0,0,0,9,1,0,0,0,0,0,2,12, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120228 ,KT ,  ,  ,  ,Media ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120228 ,KT ,238 ,PHD ,5202 ,Communications and Media ,  ,  ,36,9,27,0,3,1,1,3,0,0,1,26,1,1,0,0,2,4,5,31,10KS5202PHD
120228 ,KT ,408 ,BS ,0277 ,Advertising ,  ,  ,483,151,332,0,278,45,45,73,0,0,15,25,2,58,4,3,53,126,432,51,10KT0277BS
120228 ,KT ,408 ,BS ,5673 ,Computer Science & Advertising ,  ,  ,62,40,22,0,11,37,0,4,0,0,1,8,1,0,2,0,38,4,25,37,10KT5673BS
120228 ,KT ,408 ,MS ,0277 ,Advertising ,  ,  ,26,12,14,0,2,1,0,1,0,0,1,21,0,1,0,0,1,2,2,24,10KS0277MS
120228 ,KT ,408 ,MS ,5420 ,Strategic Brand Communication ,  ,  ,99,41,58,0,50,9,14,10,0,0,1,3,12,15,2,0,10,24,40,59,1PKS5420MSU
120228 ,KT ,408 ,NDEG ,5420 ,Strategic Brand Communication ,  ,  ,5,4,1,0,2,0,3,0,0,0,0,0,0,3,0,0,0,3,0,5,1PKS5420NDEU
120228 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,  ,  ,146,76,70,0,59,9,20,25,0,0,8,23,2,21,3,0,16,48,118,28,10KT5201BS
120228 ,KT ,642 ,BS ,0278 ,Journalism ,  ,  ,159,60,99,0,82,14,20,29,1,0,4,9,0,25,5,0,15,53,138,21,10KT0278BS
120228 ,KT ,642 ,MJ ,0278 ,Journalism ,5683 ,BS/MJ Journalism ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1PKS5683MJ
120228 ,KT ,642 ,MS ,0278 ,Journalism ,  ,  ,10,4,6,0,4,0,0,2,0,0,0,4,0,1,0,0,0,2,6,4,10KS0278MS
120228 ,KT ,934 ,NDEG ,0067 ,Nondegree ,  ,  ,19,10,8,1,7,2,1,1,0,0,0,8,0,1,0,0,2,2,11,8,10KT0067NDEG
120228 ,KT ,  ,  ,  ,Media ,  ,***College total*** ,1046,407,638,1,499,118,104,148,1,0,31,127,18,126,16,3,137,268,778,268, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120228 ,KU ,  ,  ,  ,Law ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120228 ,KU ,853 ,JD ,0385 ,Law ,  ,  ,525,278,245,2,273,66,25,55,1,1,14,43,47,29,4,2,79,87,237,288,10KU0385JD
120228 ,KU ,853 ,JSD ,0281 ,Law ,  ,  ,8,3,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,10KS0281JSD
120228 ,KU ,853 ,LLM ,0281 ,Law ,  ,  ,126,75,51,0,0,1,3,0,0,0,0,121,1,3,0,0,1,3,1,125,10KS0281LLM
120228 ,KU ,853 ,LLM ,0281 ,Law ,5616 ,Criminal Law ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,10KS0281LLM
120228 ,KU ,853 ,LLM ,0281 ,Law ,5617 ,Regulation Sustain &Compliance ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KS0281LLM
120228 ,KU ,853 ,LLM ,0281 ,Law ,5620 ,Corp Commercial Law & Trade ,2,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,10KS0281LLM
120228 ,KU ,853 ,MSL ,5223 ,Law ,  ,  ,5,1,4,0,3,0,0,0,0,0,1,1,0,1,1,0,0,1,4,1,10KS5223MSL
120228 ,KU ,853 ,NDEG ,0385 ,Law ,  ,  ,18,6,12,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,18,10KU0385NDEG
120228 ,KU ,  ,  ,  ,Law ,  ,***College total*** ,687,365,320,2,277,67,29,55,1,1,15,194,48,34,5,2,80,92,242,445, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120228 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120228 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,9,3,6,0,4,0,1,1,0,0,2,1,0,4,2,0,1,4,7,2,10KV0340BALA
120228 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BALA
120228 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,19,6,13,0,8,0,2,6,0,0,3,0,0,2,0,0,3,8,19,0,10KV0340BALA
120228 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KV8037BALA
120228 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5536 ,Archaeology ,11,5,6,0,8,0,0,0,0,0,1,1,1,0,0,1,0,1,10,1,10KV0340BALA
120228 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5536 ,Archaeology ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,10KV8037BALA
120228 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5537 ,Human Evolutionary Biology ,26,6,20,0,12,2,1,10,0,0,1,0,0,2,2,0,2,12,26,0,10KV0340BALA
120228 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5537 ,Human Evolutionary Biology ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,10KV8037BALA
120228 ,KV ,241 ,BSLAS ,5348 ,Computer Sci & Anthropology ,  ,  ,17,8,9,0,2,10,1,0,0,0,2,2,0,1,0,0,12,1,10,7,10KV5348BSLA
120228 ,KV ,241 ,NONE ,0340 ,Anthropology ,  ,  ,41,15,25,1,22,6,1,7,0,0,1,4,0,2,0,1,7,9,33,8,10KV0340NONE
120228 ,KV ,241 ,PHD ,0340 ,Anthropology ,  ,  ,50,10,40,0,21,1,1,11,0,0,4,11,1,3,2,1,4,14,4,46,10KS0340PHD
120228 ,KV ,253 ,BSLAS ,0334 ,Atmospheric Sciences ,  ,  ,50,27,23,0,37,2,2,3,0,0,3,1,2,4,1,0,3,7,44,6,10KV0334BSLA
120228 ,KV ,253 ,BSLAS ,0334 ,Atmospheric Sciences ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10KV8037BSLA
120228 ,KV ,253 ,MS ,0334 ,Atmospheric Sciences ,  ,  ,23,12,11,0,17,1,0,1,0,0,1,3,0,1,0,0,1,2,7,16,10KS0334MS
120228 ,KV ,253 ,MS ,0334 ,Atmospheric Sciences ,5511 ,Computational Sci & Engr ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KS0334MS
120228 ,KV ,253 ,MS ,6046 ,Weather Climate Risk Analytics ,  ,  ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1PKS6046MSU
120228 ,KV ,253 ,NDEG ,6046 ,Weather Climate Risk Analytics ,  ,  ,12,8,4,0,7,0,1,1,0,0,1,0,2,1,0,0,1,2,0,12,10KS6046NDEU
120228 ,KV ,253 ,PHD ,0334 ,Atmospheric Sciences ,  ,  ,29,22,7,0,10,0,0,2,0,0,0,17,0,0,0,0,0,2,4,25,10KS0334PHD
120228 ,KV ,257 ,BALAS ,0439 ,Mathematics ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KV8037BALA
120228 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,40,28,12,0,7,8,1,4,0,0,0,20,0,2,1,0,8,5,17,23,10KV0439BSLA
120228 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,  ,  ,52,41,11,0,7,7,0,2,0,0,2,34,0,0,1,0,8,3,15,37,10KV8037BSLA
120228 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3894 ,Operations Research ,4,3,1,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,4,10KV3894BSLA
120228 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3894 ,Operations Research ,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,10KV8037BSLA
120228 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,18,18,0,0,1,4,0,0,0,0,0,13,0,0,0,0,4,0,4,14,10KV3895BSLA
120228 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3895 ,Applied Mathematics ,8,5,3,0,0,2,0,0,0,0,0,6,0,0,0,0,2,0,2,6,10KV8037BSLA
120228 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10KV3896BSLA
120228 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3896 ,Graduate Preparation ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KV8037BSLA
120228 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,3897 ,Mathematics Teaching Option ,10,3,7,0,5,3,0,0,0,0,2,0,0,0,1,0,5,1,9,1,10KV3897BSLA
120228 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,6092 ,Data Optimization ,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,10KV6092BSLA
120228 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,6092 ,Data Optimization ,4,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,10KV8037BSLA
120228 ,KV ,257 ,BSLAS ,0439 ,Mathematics ,6093 ,Math Doctoral Preparation ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KV6093BSLA
120228 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,164,117,47,0,69,52,2,17,0,0,3,21,0,3,1,0,56,19,125,39,10KV0461BSLA
120228 ,KV ,257 ,BSLAS ,0461 ,Actuarial Science ,  ,  ,34,17,17,0,12,5,0,1,0,0,1,15,0,1,0,0,5,2,16,18,10KV8037BSLA
120228 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,257,212,45,0,43,102,2,0,1,1,6,98,4,3,1,1,108,5,90,167,10KV1438BSLA
120228 ,KV ,257 ,BSLAS ,1438 ,Math & Computer Science ,  ,  ,15,11,4,0,2,4,0,0,0,0,1,8,0,0,0,0,5,0,6,9,10KV8037BSLA
120228 ,KV ,257 ,MS ,0290 ,Teaching of Mathematics ,  ,  ,4,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,10KS0290MS
120228 ,KV ,257 ,MS ,0327 ,Applied Mathematics ,  ,  ,11,9,2,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,3,8,10KS0327MS
120228 ,KV ,257 ,MS ,0439 ,Mathematics ,  ,  ,24,21,3,0,1,0,0,1,0,0,0,21,1,0,0,0,0,1,2,22,10KS0439MS
120228 ,KV ,257 ,MS ,0439 ,Mathematics ,5511 ,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KS0439MS
120228 ,KV ,257 ,MS ,0461 ,Actuarial Science ,  ,  ,29,14,15,0,2,1,0,1,0,0,0,25,0,1,1,0,1,1,4,25,10KS0461MS
120228 ,KV ,257 ,MS ,0461 ,Actuarial Science ,5511 ,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KS0461MS
120228 ,KV ,257 ,MS ,6078 ,Predictive Analytic Risk Mgmt ,6070 ,Financial & Insurance Analytic ,18,5,13,0,1,1,0,1,0,0,0,15,0,0,0,0,1,1,1,17,1PKS6078MS
120228 ,KV ,257 ,MS ,6078 ,Predictive Analytic Risk Mgmt ,6071 ,Enterprise Risk Management ,4,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1PKS6078MS
120228 ,KV ,257 ,NONE ,0439 ,Mathematics ,  ,  ,411,291,119,1,99,85,1,24,0,0,9,187,6,2,2,0,94,26,180,231,10KV0439NONE
120228 ,KV ,257 ,PHD ,0439 ,Mathematics ,  ,  ,138,96,42,0,34,10,3,7,0,0,4,79,1,4,0,0,14,11,8,130,10KS0439PHD
120228 ,KV ,257 ,PHD ,0439 ,Mathematics ,5511 ,Computational Sci & Engr ,3,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,3,10KS0439PHD
120228 ,KV ,257 ,PHD ,0439 ,Mathematics ,5626 ,Actuarial Sci & Risk Analytics ,8,7,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,10KS0439PHD
120228 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",  ,  ,104,36,68,0,51,6,7,16,0,0,5,18,1,9,0,1,9,25,80,24,10KV5313BSLA
120228 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",  ,  ,6,3,3,0,3,0,1,2,0,0,0,0,0,1,0,0,0,3,6,0,10KV5313BSLU
120228 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120228 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,37,9,28,0,23,2,2,4,0,0,3,2,1,4,1,0,4,8,33,4,10KV5313BSLA
120228 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,11,2,9,0,9,0,0,1,0,0,1,0,0,1,0,0,0,2,8,3,10KV5313BSLU
120228 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,8,3,5,0,5,1,0,2,0,0,0,0,0,0,0,0,1,2,8,0,10KV8037BSLA
120228 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,20,9,11,0,10,2,3,4,0,0,1,0,0,3,1,0,3,7,20,0,10KV5313BSLA
120228 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,4,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,10KV5313BSLU
120228 ,KV ,265 ,BSLAS ,5313 ,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,10KV8037BSLA
120228 ,KV ,292 ,PHD ,0314 ,Biology ,0315 ,"Ecology, Ethology, Evolution ",23,13,10,0,14,0,0,2,0,0,1,6,0,1,0,0,0,3,4,19,10KS0315PHD
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,  ,  ,29,8,21,0,13,4,1,6,0,0,2,3,0,2,0,1,6,8,26,3,10KV5535BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,  ,  ,43,11,32,0,18,6,3,9,0,0,1,5,1,3,1,0,7,12,35,8,10KV8037BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5568 ,Behavioral Neuroscience ,45,12,33,0,21,7,3,9,0,0,1,4,0,4,0,0,8,12,40,5,10KV5535BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5568 ,Behavioral Neuroscience ,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,10KV8037BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5569 ,Clinical/Community Psychology ,195,40,154,1,85,30,20,37,0,0,11,9,3,33,4,1,35,66,178,17,10KV5535BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5569 ,Clinical/Community Psychology ,27,5,22,0,10,2,1,5,0,0,2,7,0,1,1,0,5,6,17,10,10KV8037BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5570 ,Cognitive Psychology ,14,6,8,0,8,2,0,0,0,0,0,4,0,0,0,0,2,0,9,5,10KV5535BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5570 ,Cognitive Psychology ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10KV8037BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5571 ,Developmental Psychology ,38,0,38,0,19,3,3,8,0,0,2,3,0,4,0,1,5,12,34,4,10KV5535BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5571 ,Developmental Psychology ,5,0,5,0,3,1,0,1,0,0,0,0,0,0,1,0,1,1,5,0,10KV8037BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5572 ,Organizational Psychology ,54,15,39,0,23,9,4,4,0,1,3,10,0,5,1,1,11,10,41,13,10KV5535BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5572 ,Organizational Psychology ,9,3,6,0,3,3,0,1,0,0,0,2,0,1,1,0,3,1,5,4,10KV8037BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5573 ,Social/Personality Psychology ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10KV5535BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5627 ,Intradisciplinary Psychology ,80,15,65,0,29,13,14,11,0,0,4,9,0,16,0,0,16,27,66,14,10KV5535BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5627 ,Intradisciplinary Psychology ,10,2,8,0,5,1,0,0,0,0,1,3,0,0,0,0,2,0,7,3,10KV8037BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5628 ,Diversity Science ,2,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,1,1,10KV5535BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5628 ,Diversity Science ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5629 ,Cognitive Neuroscience ,27,5,22,0,11,5,2,7,0,0,1,1,0,2,2,0,6,10,26,1,10KV5535BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5629 ,Cognitive Neuroscience ,4,0,4,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,2,2,10KV8037BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5630 ,Social Psychology ,33,11,22,0,13,2,4,10,0,0,1,3,0,5,1,0,2,15,29,4,10KV5535BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5630 ,Social Psychology ,5,1,4,0,2,1,1,1,0,0,0,0,0,1,0,0,1,2,5,0,10KV8037BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5631 ,Personality Psychology ,17,7,10,0,3,3,4,4,0,0,0,3,0,5,1,0,3,8,14,3,10KV5535BSLA
120228 ,KV ,299 ,BSLAS ,5535 ,Psychology ,5631 ,Personality Psychology ,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,10KV8037BSLA
120228 ,KV ,299 ,BSLAS ,5876 ,Brain and Cognitive Science ,  ,  ,126,30,96,0,35,55,4,15,0,0,9,7,1,7,2,1,64,21,99,27,10KV5876BSLA
120228 ,KV ,299 ,BSLAS ,5876 ,Brain and Cognitive Science ,  ,  ,4,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,10KV8037BSLA
120228 ,KV ,299 ,MS ,5625 ,Psychological Science ,  ,  ,20,8,12,0,6,3,2,1,0,0,0,8,0,2,0,0,3,3,1,19,1PKS5625MS
120228 ,KV ,299 ,NONE ,5535 ,Psychology ,  ,  ,1194,315,877,2,432,226,90,252,0,0,52,134,8,121,19,1,270,362,969,225,10KV5535NONE
120228 ,KV ,299 ,PHD ,5535 ,Psychology ,  ,  ,128,47,81,0,41,19,8,10,0,0,4,46,0,10,0,0,22,19,10,118,10KS5535PHD
120228 ,KV ,299 ,PHD ,5535 ,Psychology ,6122 ,Ecological Community Psych ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10KS5535PHD
120228 ,KV ,303 ,BALAS ,1008 ,African American Studies ,  ,  ,16,7,9,0,1,0,14,0,0,0,1,0,0,15,0,0,0,15,15,1,10KV1008BALA
120228 ,KV ,303 ,BALAS ,1008 ,African American Studies ,  ,  ,2,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,2,2,0,10KV8037BALA
120228 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,204,72,132,0,52,23,37,43,0,0,2,47,0,45,4,0,27,81,146,58,10KV0344BALA
120228 ,KV ,324 ,BALAS ,0344 ,Sociology ,  ,  ,16,3,13,0,5,4,1,3,0,0,2,1,0,1,1,0,5,5,14,2,10KV8037BALA
120228 ,KV ,324 ,PHD ,0344 ,Sociology ,  ,  ,31,14,17,0,11,1,3,5,0,0,1,10,0,5,1,0,2,8,4,27,10KS0344PHD
120228 ,KV ,361 ,MS ,0324 ,Entomology ,  ,  ,15,8,7,0,9,2,1,1,0,0,1,1,0,2,0,0,3,2,9,6,10KS0324MS
120228 ,KV ,361 ,PHD ,0324 ,Entomology ,  ,  ,16,9,7,0,11,1,0,0,0,0,0,4,0,0,0,0,1,0,4,12,10KS0324PHD
120228 ,KV ,362 ,BALAS ,0285 ,E Asian Languages & Cultures ,  ,  ,39,15,24,0,10,5,4,11,0,0,3,5,1,6,0,0,8,16,32,7,10KV0285BALA
120228 ,KV ,362 ,BALAS ,0285 ,E Asian Languages & Cultures ,  ,  ,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10KV8037BALA
120228 ,KV ,362 ,MA ,0285 ,E Asian Languages & Cultures ,  ,  ,15,5,10,0,6,1,0,1,0,0,0,7,0,0,0,0,1,1,3,12,10KS0285MA
120228 ,KV ,362 ,PHD ,0285 ,E Asian Languages & Cultures ,  ,  ,28,12,16,0,1,0,0,1,0,0,0,26,0,0,0,0,0,1,0,28,10KS0285PHD
120228 ,KV ,377 ,MS ,0320 ,Plant Biology ,  ,  ,3,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,10KS0320MS
120228 ,KV ,377 ,PHD ,0320 ,Plant Biology ,  ,  ,19,13,6,0,7,2,1,3,0,0,0,6,0,1,0,0,3,4,4,15,10KS0320PHD
120228 ,KV ,377 ,PHD ,0320 ,Plant Biology ,5511 ,Computational Sci & Engr ,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10KS0320PHD
120228 ,KV ,383 ,BALAS ,0438 ,Integrative Biology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
120228 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,379,138,240,1,186,73,31,52,0,0,21,14,2,39,9,3,88,93,349,30,10KV0438BSLA
120228 ,KV ,383 ,BSLAS ,0438 ,Integrative Biology ,  ,  ,13,1,12,0,8,1,0,1,0,0,1,1,1,0,2,0,1,2,11,2,10KV8037BSLA
